path	sentence	client_id	translation	split
common_voice_en_19314013.mp3	She then prepared for European deployment.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그 후 그녀는 유럽 배치를 준비했습니다.	train
common_voice_en_19314014.mp3	They organized the formal, tax-exempt entity.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그들은 공식적인 면세 법인을 조직했습니다.	train
common_voice_en_19314015.mp3	"It becomes the longest running ""Resident Magic Show"" in history."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	역사상 가장 오래 지속되는 '상주 마술쇼'가 되었습니다.	train
common_voice_en_19314016.mp3	"He also provided the Snow Miser's voice in ""The Year Without a Santa Claus""."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	또한 '산타클로스가 없는 해'에서 스노우 미저의 목소리를 제공하기도 했습니다.	train
common_voice_en_19314018.mp3	Life Ho Toh Aisi!	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	라이프 호토 아이시!	train
common_voice_en_19314019.mp3	"Together they mean ""weaning away from ahara"", or simply ingestion."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이 두 단어는 함께 '아하라에서 벗어남' 또는 단순히 섭취를 의미합니다.	train
common_voice_en_19314020.mp3	It begins just west of Nelson.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	넬슨 바로 서쪽에서 시작됩니다.	train
common_voice_en_19314021.mp3	Muhlbach played college football for Texas A and M University.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	Muhlbach는 텍사스 A&M 대학교에서 대학 풋볼 선수로 활약했습니다.	train
common_voice_en_19314022.mp3	“You have stayed to dinner!” he exclaimed.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	"저녁까지 남으셨군요!" 그가 외쳤습니다.	train
common_voice_en_19314023.mp3	The main station building is the award-winning Tea Rooms.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	주요 역 건물은 수상 경력에 빛나는 티룸입니다.	train
common_voice_en_19314025.mp3	Maude had seven children, four sons and three daughters.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	모드에게는 아들 넷과 딸 셋, 총 일곱 명의 자녀가 있었습니다.	train
common_voice_en_19314032.mp3	"The Oklahoma Geological Survey's Leonard Geophysical Observatory is just south of Leonard."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	오클라호마 지질 조사국의 레너드 지구물리 천문대는 레너드 바로 남쪽에 있습니다.	train
common_voice_en_19314033.mp3	It has no action.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	동작이 없습니다.	train
common_voice_en_19314034.mp3	The boat was awarded the Meritorious Unit Commendation.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이 보트는 공로 부대 표창을 받았습니다.	train
common_voice_en_19314041.mp3	Burnside let VanValkenburgh off with a warning.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	번사이드는 반발켄버그를 경고로 내보냈습니다.	train
common_voice_en_19314042.mp3	While at Ringgold, Montana played football, baseball, and basketball.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	링골드에 있는 동안 몬태나는 축구, 야구, 농구를 했습니다.	train
common_voice_en_19314043.mp3	His sister, Lydia Maria, later became an important reformer.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그의 누이인 리디아 마리아는 나중에 중요한 개혁가가 되었습니다.	train
common_voice_en_19314044.mp3	"Military leaders dismissed Lansdowne's proposals."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	군 지도자들은 랜즈다운의 제안을 일축했습니다.	train
common_voice_en_19314045.mp3	To this end he began purchasing many properties in the town.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	이를 위해 그는 마을에 있는 많은 부동산을 매입하기 시작했습니다.	train
common_voice_en_19314052.mp3	"That the therapy of effort expenditure can predict long-term change in the patient's perceptions."	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	노력 지출의 치료는 환자의 장기적인 인식 변화를 예측할 수 있습니다.	train
common_voice_en_19314055.mp3	The Vydubychi Monastery with its beautiful hill park are located in the neighborhood.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	아름다운 언덕 공원이 있는 비두비치 수도원이 인근에 위치해 있습니다.	train
common_voice_en_19314056.mp3	Hitherto, the club has won two Paraguayan championship titles.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	지금까지 이 클럽은 파라과이 챔피언십에서 두 번의 우승을 차지했습니다.	train
common_voice_en_19314311.mp3	Pluralism sees politics primarily as a contest among competing interest groups.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	다원주의에서는 정치를 주로 경쟁하는 이익 집단 간의 경쟁으로 봅니다.	train
common_voice_en_19314312.mp3	They prepare, and call for the elders.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	그들은 준비하고 장로들을 부릅니다.	train
common_voice_en_19314314.mp3	Joaquim Agut was the previous one, and now he is chairman of Endemol.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	전임자는 호아킴 아구트였으며, 현재는 엔데몰의 회장입니다.	train
common_voice_en_19314315.mp3	The local council has traditionally been dominated by the Labour Party.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	지방의회는 전통적으로 노동당이 장악하고 있습니다.	train
common_voice_en_19314320.mp3	In Cuba, various qualifiers are used to distinguish the regional variants of the genre.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	쿠바에서는 장르의 지역적 변형을 구분하기 위해 다양한 한정어가 사용됩니다.	train
common_voice_en_19314323.mp3	The Newfoundland Reform Liberal Party disbanded shortly thereafter.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	뉴펀들랜드 개혁 자유당은 얼마 지나지 않아 해산했습니다.	train
common_voice_en_19314326.mp3	Both reactions are extremely endothermic and are not chemically favored.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	두 반응 모두 극도로 흡열성이며 화학적으로 선호되지 않습니다.	train
common_voice_en_19314329.mp3	Only male members may serve in the capacity of elder or ministerial servant.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	남성 회원만 장로 또는 봉사의 종의 자격으로 봉사할 수 있습니다.	train_covost
common_voice_en_19314330.mp3	Amenorrhoea is a symptom with many potential causes.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	무월경은 여러 가지 잠재적 원인이 있는 증상입니다.	train
common_voice_en_19314331.mp3	It is the oldest Jewish residence in Ulster County.	7963691c43c8cc498c58f117527522bf772c76c38530570bc55ef04834f67fb7a9227bd0fa1f13e64e8de1cde6594f3501e172ab86559697c08726cac26f4c6f	얼스터 카운티에서 가장 오래된 유대인 거주지입니다.	train
